step,date,ticker,side,quantity,exec_price,fee,slippage_per_share,order_size_pct,realized_pnl,unrealized_pnl_after,position_shares_after,position_value_after,holding_days,tax_type,cash_after,nav_after
715,2007-11-05,IVW,SELL,4,13.900486368082618,0.011120389094466094,0.0069537200440628055,0.08888888888888889,5.6918648010722075,76.83728726952168,41,578.1200351715089,701,LT,516.6220359491376,24326.29178807011
716,2007-11-06,SCHB,BUY,16,3.187648977900063,0.010200476729280202,0.0015930279749625242,0.0987228188064016,0.0,-39.475512748124245,700,2191.878771781922,0,NA,465.60945182600733,24514.401241834552
718,2007-11-08,IVW,SELL,4,13.938281911372755,0.011150625529098205,0.006972627269320242,0.0975609756097561,5.820369648258675,59.915454246457216,37,512.2925682067871,704,LT,520.3243047903942,24340.57970640172
719,2007-11-09,IJR,BUY,2,25.859897209888736,0.010343958883955494,0.012923486861513567,0.09939915153610229,0.0,191.94030489699384,37,952.2881069183348,0,NA,468.5941664117328,24219.858088149405
749,2007-12-24,JEPI,SELL,2,31.858772723733555,0.012743509089493423,0.01593735503938376,0.1,-0.06374942015754215,-1.376304077176556,18,572.6553497314453,0,NA,532.2989683501104,24244.579328571974
749,2007-12-24,SCHB,BUY,16,3.187648977900063,0.010200476729280202,0.0015930279749625242,0.10884126884667081,0.0,-40.377810182367085,716,2241.97885799408,0,NA,481.2863842269801,24243.666830661
860,2008-06-04,ITOT,SELL,9,22.42092877417555,0.04035767179351599,0.011216072423298584,0.0967741935483871,32.67036893271545,366.85537282284304,84,1891.4799270629883,858,LT,677.2690262993461,24059.537892838347
860,2008-06-04,JEPI,BUY,2,31.890647433812322,0.01275625897352493,0.01593735503938376,0.13252254158419047,0.0,-1.5292267524183956,20,636.2837219238281,0,NA,613.4749751727479,24059.37221390413
860,2008-06-04,SCHB,BUY,19,3.187648977900063,0.01211306611602024,0.0015930279749625242,0.12584052357387676,0.0,-41.449288385530124,735,2301.472710371018,0,NA,552.8975315265307,24058.288622634853
860,2008-06-04,VTI,BUY,1,50.29635487991592,0.010059270975983184,0.025135609635135836,0.10450400536615968,0.0,-2.9938060809508045,2,100.94315338134766,0,NA,502.59111737563876,24058.453785174635
863,2008-06-09,VTI,BUY,1,50.11777332046932,0.010023554664093864,0.025046363478494982,0.09971878051121838,0.0,-4.224608881400599,3,149.8301239013672,0,NA,452.46332050050535,23988.901962763917
865,2008-06-11,JEPI,SELL,2,31.858772723733555,0.012743509089493423,0.01593735503938376,0.1,-0.06374942015754215,-1.376304077176556,18,572.6553497314453,0,NA,516.168122438883,23740.003788856957
865,2008-06-11,SCHB,BUY,16,3.187648977900063,0.010200476729280202,0.0015930279749625242,0.11272158722166307,0.0,-42.35158581977296,751,2351.572796583176,0,NA,465.15553831575266,23739.091290945988
929,2008-09-11,SCHB,SELL,75,3.184462921950138,0.04776694382925207,0.0015930279749625242,0.09986684420772303,-0.23895419624454517,-38.12206659675968,676,2116.7286424636845,0,NA,703.9424905181837,22494.329476296993
929,2008-09-11,SDY,BUY,2,27.01084211831951,0.010804336847327805,0.013498671723297662,0.11613681830435073,0.0,9.426068855348248,14,385.8883514404297,0,NA,649.9100019446973,22495.423895072137
929,2008-09-11,SPYG,BUY,6,10.12544182745046,0.012150530192940554,0.0050601908183161015,0.13060717536477703,0.0,1.3230497951849323,6,62.075700759887695,0,NA,589.1452004498017,22496.73479433713
929,2008-09-11,USMV,BUY,3,19.50630991646988,0.01170378594988193,0.009748280817824195,0.12580508008417252,0.0,0.08630439670850976,3,58.60523414611815,0,NA,530.6145669144421,22496.80939494789
932,2008-09-16,SCHB,SELL,67,3.184462921950138,0.04267180315413185,0.0015930279749625242,0.09911242603550297,-0.21346574864512702,-34.34369609086782,609,1906.9345314502718,0,NA,743.9309108819472,22479.948780116032
932,2008-09-16,SDY,BUY,2,26.669914329508565,0.010667965731803427,0.013328293018243897,0.10052462179693195,0.0,15.522260093792056,16,445.3243713378906,0,NA,690.5804142571982,22482.26382990852
932,2008-09-16,SHY,BUY,1,65.86850094519896,0.013173700189039792,0.032917791576807076,0.12413624700925295,0.0,-0.36981320105833504,1,65.49868774414062,0,NA,624.6987396118102,22481.88084300727
932,2008-09-16,SPYG,BUY,6,9.82923764197416,0.011795085170368992,0.004912162739616477,0.11114550848988346,0.0,1.6198655357471878,12,121.34794235229492,0,NA,565.7115186747949,22483.567593246404
932,2008-09-16,XLF,BUY,5,10.704089998871684,0.010704089998871683,0.005349370314277735,0.10086502205467762,0.0,6.825390459743144,5,60.34584045410156,0,NA,512.1803645904376,22490.382279616148
933,2008-09-17,DFAC,BUY,2,25.31516735280896,0.010126066941123585,0.012651258047380765,0.09885254923059028,0.0,-0.006341785696044155,2,50.623992919921875,0,NA,461.5399038178786,22512.07168048452
935,2008-09-19,SCHB,SELL,60,3.184462921950138,0.038213555063401655,0.0015930279749625242,0.09852216748768473,-0.19116335699563614,-30.9600807124572,549,1719.0592081546786,0,NA,652.5694655798235,23267.979135694342
935,2008-09-19,SDY,BUY,2,29.56296874166125,0.0118251874966645,0.014774097322167279,0.12810579755776286,0.0,37.84169996032307,18,526.7697486877441,0,NA,593.4317029090043,23267.37134509994
935,2008-09-19,SPYG,BUY,5,10.74415526742313,0.01074415526742313,0.0053693929372418125,0.11639465167092812,0.0,1.7669557147447854,17,175.21580886840817,0,NA,539.7001824166213,23265.17388603944
936,2008-09-22,IJR,BUY,2,26.021332188443477,0.010408532875377392,0.013004164012215824,0.09642884340682444,0.0,157.4329703388325,39,969.8234367370604,0,NA,487.64710950685895,23092.74975275828
1180,2009-09-10,IJR,SELL,3,20.35657413189405,0.012213944479136431,0.010183378755321826,0.07692307692307693,-1.4218519426430767,-9.074581757168332,36,740.8243103027344,0,NA,548.7046179580619,22644.432277421944
1180,2009-09-10,ITOT,BUY,3,17.512357782357142,0.010507414669414286,0.008751802989682034,0.1077358448821739,0.0,-40.66414719476043,87,1536.497480392456,0,NA,496.1570371963211,22644.867368397874
1185,2009-09-17,IJR,SELL,3,21.314710787637623,0.012788826472582573,0.010662686737187954,0.08333333333333333,1.2346743208994957,16.46184579160623,33,703.8691635131837,1184,LT,559.8704970290732,22881.57960275913
1185,2009-09-17,ITOT,BUY,3,18.081868523597716,0.01084912111415863,0.009036416053771035,0.10933152511012166,0.0,-4.8523434790546105,90,1626.554889678955,0,NA,505.6140423371659,22881.541644389854
1190,2009-09-24,IJR,SELL,3,21.32521046133387,0.012795126276800324,0.01066793920026754,0.09090909090909091,1.261448488824929,1.1074919377926662,30,626.0232353210449,1189,LT,569.3542700380393,22682.864049252898
1190,2009-09-24,ITOT,BUY,3,18.046497312893166,0.0108278983877359,0.009018739286801747,0.10707671742743426,0.0,-31.850386443124542,93,1653.6963386535645,0,NA,515.203950200972,22682.058772598204
1190,2009-09-24,SCHB,BUY,16,3.187648977900063,0.010200476729280202,0.0015930279749625242,0.10087216607087497,0.0,-31.86237814670003,565,1769.1592943668368,0,NA,464.19136607784174,22681.14627468723
1194,2009-09-30,IJR,SELL,3,21.217152750986653,0.012730291650591991,0.010613883317152073,0.1,0.9859013274395231,3.3746819682565636,27,565.7988510131836,1193,LT,527.6561114519559,22778.136076900337
1194,2009-09-30,SCHB,BUY,16,3.187648977900063,0.010200476729280202,0.0015930279749625242,0.10987361543869874,0.0,-32.76467558094312,581,1819.259380578995,0,NA,476.6435273288256,22777.223578989364
1272,2010-01-22,SCHB,SELL,58,3.3691578034920666,0.03908223052050797,0.0016854216125521404,0.09982788296041308,8.948385101685648,61.072862613456714,523,1728.213278055191,1264,LT,670.4364709181946,23421.431745700374
1272,2010-01-22,SDY,BUY,2,27.320791304030998,0.0109283165216124,0.013653568867578514,0.11463825579313071,0.0,-4.492139575229288,20,539.0774917602538,0,NA,615.783959993611,23420.68698395182
1272,2010-01-22,SPYG,BUY,6,10.075342074097572,0.012090410488917087,0.005035153460317687,0.12682864442399305,0.0,-7.705380428876293,23,226.19552516937253,0,NA,555.3198171385367,23419.230369401797
1272,2010-01-22,XLF,BUY,6,9.004676513313926,0.010805611815976713,0.004500088212550324,0.1133510810115561,0.0,-11.460386706383096,11,96.08812236785889,0,NA,501.28095244683715,23417.603207819837
1276,2010-01-28,SCHB,SELL,52,3.334687205363769,0.0346807469357832,0.0016681776915272728,0.0994263862332696,6.499089653895682,45.976233386607944,471,1547.3589019775388,1268,LT,673.5031082046005,23312.04532355189
1276,2010-01-28,SDY,BUY,2,27.16763314288741,0.010867053257154966,0.013577028057412122,0.10839284042323011,0.0,-7.769273689373186,22,590.1356239318848,0,NA,619.1569748655685,23311.347883297574
1276,2010-01-28,SPYG,BUY,6,9.927692964992216,0.011913231557990659,0.0049613657995966065,0.11882788982745265,0.0,-10.522665461871545,29,282.94439792633057,0,NA,559.5789038440572,23310.310032536683
1276,2010-01-28,XLF,BUY,6,8.912228722557007,0.01069467446706841,0.0044538874175685805,0.1066734574180995,0.0,-11.474763222633316,17,149.54711818695068,0,NA,506.0948368342481,23309.607301357562
1289,2010-02-17,SCHB,BUY,15,3.345692028929695,0.010037076086789085,0.0016720100094600454,0.09916200834584234,0.0,73.0051259285843,486,1624.5731749534607,0,NA,455.8994193242159,23531.153799073512
1330,2010-04-16,IJR,SELL,2,25.373326622560157,0.010149330649024063,0.012693009816185707,0.07407407407407407,7.722763133301306,109.25926325016242,25,630.0223827362059,1329,LT,505.27308268575166,24488.773775530142
1331,2010-04-19,IVW,BUY,4,12.565080185270688,0.010052064148216551,0.006279400392438461,0.09947159756448284,0.0,15.06353785565513,41,517.7009725570678,0,NA,455.0027098805207,24488.907438769987
1333,2010-04-21,IJR,SELL,2,25.50204164894134,0.010200816659576537,0.012757399524232937,0.08,7.941578678149317,110.97794907003232,23,590.0800189971924,1332,LT,504.5951373008939,24608.54920405428
1338,2010-04-28,IJR,SELL,2,25.654894215886948,0.010261957686354779,0.012833864039961895,0.08695652173913043,8.20142804195685,100.1445680869237,21,537.5855884552003,1337,LT,554.4473529440479,24499.282750187547
1338,2010-04-28,IVW,BUY,4,12.61872615738609,0.010094980925908872,0.006306209973706345,0.10003050148191538,0.0,14.16817252512212,45,567.2805118560791,0,NA,503.96235333357765,24499.222684964283
1341,2010-05-03,IVW,BUY,4,12.58158472894017,0.010065267783152136,0.006287648540199697,0.09986130627191746,0.0,16.893837469835173,49,620.3325157165527,0,NA,453.6259491500338,24656.834050899455
1342,2010-05-04,SCHB,SELL,48,3.646651801095145,0.035007857290513394,0.0018242380195570007,0.09876543209876543,18.528298010988596,177.7996416689493,438,1576.1264019012453,1334,LT,625.3605280963122,24323.453849896545
1342,2010-05-04,SDY,BUY,2,30.012825197740227,0.012005130079096092,0.014998913142296288,0.13232411088464288,0.0,53.473565752792865,24,711.4041137695312,0,NA,565.3228725707527,24322.699870518445
1342,2010-05-04,SPYG,BUY,5,10.76514884485414,0.01076514884485414,0.005379884480186448,0.1186566692781241,0.0,12.67485138410921,34,359.96765899658203,0,NA,511.4863631976371,24321.799781586004
1342,2010-05-04,XLF,BUY,5,10.025946007001288,0.010025946007001288,0.005010467769615445,0.11050895595575014,0.0,6.4564265040179265,22,217.6080379486084,0,NA,461.3466072166237,24321.116397866037
1345,2010-05-07,SCHB,SELL,43,3.4543861155911104,0.02970772059408355,0.001728057086338719,0.09817351598173515,9.570956163004814,80.30876067076812,395,1341.356866359711,1337,LT,608.1665102023877,23855.057997800806
1345,2010-05-07,SDY,BUY,2,28.5644232788988,0.01142576931155952,0.014275074102396701,0.12383064200355753,0.0,14.595062517749128,26,729.6544570922852,0,NA,551.0262378752785,23854.044991403873
1345,2010-05-07,SPYG,BUY,5,10.138547869439414,0.010138547869439414,0.005066740564437566,0.10987994396021313,0.0,-9.106255425245953,39,388.8792915344239,0,NA,500.323359980212,23853.198432936297
1361,2010-06-01,SCHB,BUY,15,3.3333853533174054,0.010000156059952216,0.0016658597467853475,0.09993692939250055,0.0,37.60505754996184,410,1348.6539435386658,0,NA,450.31257952439097,23654.160834205024
1371,2010-06-15,BIL,SELL,3,76.24290841516961,0.04574574504910177,0.03814052446981009,0.09090909090909091,8.02595597715553,95.06811682894508,30,2287.932357788086,1371,LT,677.5792138524115,24148.014141315944
1371,2010-06-15,DGRO,BUY,3,19.27282075038971,0.011563692450233825,0.009631594577903968,0.12839628489223098,0.0,-3.0851924274627507,30,575.0994300842285,0,NA,619.7491879087921,24147.694058380748
1371,2010-06-15,GOVT,BUY,3,19.645457010269165,0.0117872742061615,0.00981781959533734,0.13087880221568457,0.0,-0.8148790264129993,83,1629.7580528259277,0,NA,560.8010296037785,24147.652817647755
1371,2010-06-15,SCHB,BUY,16,3.385989227474812,0.010835165527919398,0.0016921485394676417,0.12030716018818786,0.0,96.69938963173941,426,1461.9241032600403,0,NA,506.6143667986536,24148.374102382913
1375,2010-06-21,IJH,BUY,4,12.564789063156953,0.010051831250525563,0.006279254904125509,0.09920594350732768,0.0,90.90756145030566,41,504.39877605438227,0,NA,456.34515871477527,24094.67526306582
1457,2010-10-15,IJR,SELL,2,25.215176686181266,0.010086070674472506,0.012613895290733979,0.09523809523809523,7.453908241457191,78.5534375463198,19,474.3334083557129,1456,LT,505.4500304444415,25560.768974898634
1463,2010-10-25,IJR,BUY,2,25.19184272650798,0.010076737090603192,0.012589626549978306,0.09968084364089098,0.0,80.39253422831356,21,526.5561904907227,0,NA,455.05626825433495,25514.87661508661
1479,2010-11-16,DGRO,SELL,3,19.2535575612339,0.01155213453674034,0.009631594577903968,0.1,-0.05778956746742381,-2.7766731847164756,27,517.5894870758057,0,NA,512.8053888034999,25387.360220785158
1479,2010-11-16,VGT,BUY,1,50.94070318632826,0.010188140637265652,0.025457622781772216,0.11194374573004903,0.0,-0.5202014773438819,1,50.420501708984375,0,NA,461.8544974765344,25386.82983116718
1488,2010-11-30,IVW,SELL,4,12.97522023136703,0.010380176185093626,0.006490855543454188,0.08163265306122448,2.244493561365461,30.74686348865752,45,584.9252414703369,1474,LT,513.3489111267529,25545.903349717755
1488,2010-11-30,VGT,BUY,1,51.088330887944394,0.01021766617758888,0.02553139974409646,0.11061564013575521,0.0,-0.3027080855031272,2,101.72632598876953,0,NA,462.25036257263093,25545.66796415802
1489,2010-12-01,IJH,SELL,4,13.9336258361228,0.01114690066889824,0.006970298067093594,0.0975609756097561,13.084812485406292,145.27243494979783,37,518.4230432510377,1488,LT,515.6646344602051,25774.584952110046
1493,2010-12-07,SCHB,BUY,13,3.872935221310018,0.010069631575406046,0.0019354998607243878,0.09763740716819645,0.0,266.77404517023666,439,1682.3469166755676,0,NA,465.30640695159946,26001.327944255525
1512,2011-01-04,IVW,SELL,4,13.856359445967385,0.011085087556773909,0.006931645545755316,0.08888888888888889,5.2403668910066665,59.54155992526544,41,564.4596376419066,1498,LT,519.7959890200875,26294.66240571282
1512,2011-01-04,VBR,BUY,1,50.62443215418461,0.010124886430836923,0.025299566293945475,0.10879805521235923,0.0,-1.4223928859145758,2,99.55071258544922,0,NA,469.16143197947207,26293.80320496493
1557,2011-03-10,IJR,SELL,2,28.9058705889452,0.01156234823557808,0.014460165377158773,0.09523809523809523,13.02196973234515,138.47970896442843,19,542.1515884399414,1556,LT,524.6636161504778,26662.88485094891
1557,2011-03-10,VBR,BUY,1,51.5822859918103,0.01031645719836206,0.025778253868971035,0.10994570839758895,0.0,0.31073555098606676,3,152.86612701416016,0,NA,473.0710137014691,26662.247624171287
1560,2011-03-15,IVW,SELL,4,13.639457210981641,0.010911565768785313,0.0068231401755785015,0.0975609756097561,4.502899292055137,57.05218825426853,37,512.7099657058716,1546,LT,526.8233016927936,26398.86143912871
1560,2011-03-15,SCHB,SELL,43,3.9731118047750997,0.034168761521065856,0.0019875496772261414,0.0979498861047836,27.36031515810656,321.3758175804658,396,1598.2934875488281,1552,LT,692.8046496263478,26391.290716444586
1560,2011-03-15,SDY,BUY,2,31.730986365242607,0.012692394546097044,0.015857564400420188,0.134148935133305,0.0,120.258936650057,28,898.7803039550781,0,NA,629.3299845013165,26392.014644459203
1560,2011-03-15,SPYG,BUY,5,11.724321035615493,0.011724321035615493,0.005859230902355961,0.12391713607519939,0.0,66.7307384872527,44,523.337890625,0,NA,570.6966550022034,26392.85152980384
1560,2011-03-15,VGT,BUY,1,53.60666856897697,0.010721333713795396,0.0267899393148312,0.11331632464551167,0.0,7.408822503234752,3,163.04452514648438,0,NA,517.0792650995127,26393.582314949977
1561,2011-03-16,DFAC,BUY,2,25.31516735280896,0.010126066941123585,0.012651258047380765,0.09791600267683144,0.0,-0.01268357139208831,4,101.24798583984375,0,NA,466.43880432695363,26163.237179456653
1604,2011-05-17,SCHB,SELL,39,4.195007912643529,0.03272106171861953,0.0020985532329378387,0.09848484848484848,32.171025537842056,348.6024076298171,357,1499.7630343437195,1596,LT,624.334152057537,27300.24045212544
1604,2011-05-17,USMV,BUY,3,19.50630991646988,0.01170378594988193,0.009748280817824195,0.12545896526308387,0.0,0.1726087934170195,6,117.2104682922363,0,NA,565.8035185221775,27300.315052736198
1604,2011-05-17,VBR,BUY,1,51.82585518212438,0.010365171036424876,0.025899977602257707,0.11110965618931798,0.0,3.4420413185687266,4,207.8232879638672,0,NA,513.9672981690167,27300.434654374003
1605,2011-05-18,SPYG,BUY,4,12.54248541557544,0.010033988332460353,0.006268108653459947,0.09761310075763521,0.0,98.34468659545877,48,605.1217803955078,0,NA,463.78732251838244,27438.56999063209
1676,2011-08-29,BIL,SELL,3,76.24288823318481,0.04574573293991089,0.03814051437377941,0.1,8.025904513094304,86.00995932085526,27,2059.587776184082,1676,LT,691.0539053944509,27411.609448101895
1676,2011-08-29,DGRO,BUY,3,19.27282075038971,0.011563692450233825,0.009631594577903968,0.1246658962931818,0.0,-3.0851924274627507,30,575.0994300842285,0,NA,633.2238794508315,27411.289365166696
1676,2011-08-29,GOVT,BUY,3,19.645457010269165,0.0117872742061615,0.00981781959533734,0.1270762872749104,0.0,-0.8443324851993168,86,1688.6649703979492,0,NA,574.2757211458179,27411.248124433707
1676,2011-08-29,IJH,BUY,4,13.754765735163534,0.011003812588130829,0.0068739458946343035,0.11862994150400355,0.0,149.80346279893854,41,577.9731340408325,0,NA,519.2456543925756,27412.605680513716
1676,2011-08-29,IJR,BUY,2,25.755535383043945,0.010302214153217578,0.012871332025508053,0.11106614662595962,0.0,103.31576039072338,21,558.4987106323242,0,NA,467.7242814123345,27414.27466092703
1681,2011-09-06,BIL,SELL,2,76.2262797203064,0.03049051188812256,0.03813220596313727,0.07407407407407407,5.322368536836221,79.22343069078757,25,1906.6102981567383,1681,LT,619.2071088345587,27309.61491570788
1681,2011-09-06,DGRO,BUY,3,19.27282075038971,0.011563692450233825,0.009631594577903968,0.12361655049547825,0.0,-3.3937116702090258,33,632.6093730926514,0,NA,561.3770828909393,27309.294832772684
1681,2011-09-06,IJH,BUY,4,13.053142387803854,0.010442513910243085,0.006523309539131716,0.11163108614663961,0.0,125.0510420590634,45,605.4332828521729,0,NA,509.1540708258136,27310.88811251664
1681,2011-09-06,SCHB,BUY,14,3.6028554867405544,0.010087995362873553,0.0018005274796304427,0.10784126208299433,0.0,164.5115013644607,371,1366.1121048927307,0,NA,458.704006016083,27311.98944789154
1691,2011-09-20,BIL,SELL,2,76.2096573674321,0.03048386294697284,0.03812389062902355,0.08,5.294110536949923,72.88555623552456,23,1754.0814743041992,1691,LT,610.158582087362,27248.058834191168
1691,2011-09-20,DGRO,BUY,3,19.27282075038971,0.011563692450233825,0.009631594577903968,0.12604743253352338,0.0,-3.702230912955173,36,690.1193161010742,0,NA,552.3285561437426,27247.738751255973
1691,2011-09-20,IJR,BUY,2,25.943266999824182,0.010377306799929674,0.0129651509244475,0.11311550219561224,0.0,77.13120888924396,23,584.2006931304932,0,NA,500.4316448372943,27246.64190022174
1701,2011-10-04,VCIT,BUY,1,50.01364586500682,0.010002729173001365,0.024994325769618797,0.09994101368483162,0.0,-0.5255019441083846,1,49.48814392089844,0,NA,450.4079962431145,25878.47165948736
1707,2011-10-12,DGRO,SELL,3,19.2535575612339,0.01155213453674034,0.009631594577903968,0.08333333333333333,-0.05778956746741315,-3.3937116702089085,33,632.6093730926514,0,NA,508.15711679227945,26887.514159104903
1709,2011-10-14,SCHB,BUY,13,3.8550857187906478,0.010023222868855685,0.0019265795696101762,0.09862326569513441,0.0,234.9709652329202,384,1486.6876831054688,0,NA,458.03097922513217,27052.707554885837
1710,2011-10-17,DGRO,SELL,3,19.2535575612339,0.01155213453674034,0.009631594577903968,0.09090909090909091,-0.05778956746741315,-3.085192427462644,30,575.0994300842285,0,NA,515.7800997742971,26780.18718996137
1712,2011-10-19,SCHB,BUY,13,3.8669357524313774,0.010054032956321582,0.001932501625402594,0.09746433568027514,0.0,213.61158564952387,397,1515.5984683036804,0,NA,465.4998809597329,26729.77478759502
1713,2011-10-20,DGRO,SELL,3,19.2535575612339,0.01155213453674034,0.009631594577903968,0.1,-0.05778956746741315,-2.7766731847163797,27,517.5894870758057,0,NA,523.2490015088979,26684.6444721281
1713,2011-10-20,SCHG,BUY,16,3.217729894752244,0.010296735663207181,0.001608060916917342,0.11059869276419729,0.0,-0.008012269893328039,16,51.47566604614258,0,NA,471.75502645719877,26684.626163122542
1735,2011-11-21,IJH,SELL,4,13.788429512638928,0.011030743610111143,0.0068976635881128345,0.08888888888888889,10.585113260826306,125.65553910156045,41,563.3371362686157,1734,LT,525.0297526004691,26702.724738467015
1735,2011-11-21,VCIT,BUY,1,50.604592553070454,0.01012091851061409,0.025289651450805195,0.10726879357937628,0.0,0.1684208226453734,2,100.78665924072266,0,NA,474.41503912888805,26702.503354615797
1741,2011-11-30,IJH,SELL,4,14.19555260401633,0.011356442083213064,0.007101326965489818,0.0975609756097561,11.969331771509474,138.17333856562732,37,533.1542921066284,1740,LT,529.0736580843685,27491.019069051243
1741,2011-11-30,SCHB,BUY,13,3.9103838556322073,0.01016699802464374,0.0019542148204054755,0.10715299037855323,0.0,270.13699000414954,410,1622.9588627815247,0,NA,478.22850096312516,27491.633583188926
1750,2011-12-13,IJR,SELL,2,27.8600287937934,0.011144011517517361,0.013936982888338889,0.08695652173913043,9.883000114226014,106.82347166381527,21,569.7999572753906,1749,LT,532.1933556955075,26763.0482789438
1750,2011-12-13,SCHB,BUY,13,3.949881456834765,0.01026969178777039,0.001973953751541302,0.10737222653070458,0.0,240.745132685018,423,1644.9154644012451,0,NA,480.83462706486785,26762.24250784795
1753,2011-12-16,SCHB,SELL,42,3.886745613924997,0.03264866315696997,0.0019443449794520618,0.09929078014184398,20.24882588220677,210.8251035977178,381,1475.574267625809,1745,LT,640.4719719720537,26586.15935014016
1753,2011-12-16,SPYG,BUY,5,11.965081941931471,0.011965081941931473,0.005979551195366639,0.12441992806309789,0.0,64.44653823834057,53,631.049041748047,0,NA,580.6345971804544,26585.854903815358
1753,2011-12-16,VCIT,BUY,1,51.11659845117147,0.010223319690234295,0.025545526462352086,0.10630806429894554,0.0,1.2397915792375827,3,152.97462844848633,0,NA,529.5077754095927,26585.719624860656
1755,2011-12-20,IJR,SELL,2,27.459223678227445,0.010983689471290978,0.013736480079153068,0.09523809523809523,9.20163141776389,111.88802600332798,19,530.7715129852295,1754,LT,582.7914217675591,26872.3972130979
1755,2011-12-20,IVW,BUY,4,13.984149168965041,0.011187319335172034,0.006988580294335023,0.10563885796122874,0.0,69.5161567258082,41,581.1105308532715,0,NA,526.8436377723638,26873.14313942985
1756,2011-12-21,SCHB,BUY,13,3.939141436069379,0.010241767733780386,0.0019685864248222273,0.09719931113798135,0.0,242.06190716171045,394,1558.0199098587036,0,NA,475.62455733572807,26887.731531937472
1813,2012-03-15,IVW,SELL,4,15.871926662956122,0.012697541330364898,0.007939933298125368,0.0975609756097561,11.539651336163615,127.20660394650155,37,588.889331817627,1799,LT,537.0631573868992,28483.44339782727
1813,2012-03-15,VBR,BUY,1,53.05231960552846,0.010610463921105692,0.02651290335108314,0.11154243149829737,0.0,10.349808535550054,5,267.78337478637695,0,NA,484.0002273174496,28483.937142715095
1830,2012-04-10,SCHB,SELL,39,4.412035121376697,0.034413873946738234,0.0022071211212484343,0.09898477157360407,35.538132320832105,354.949547117057,355,1540.647747516632,1822,LT,649.7637480617531,28020.85379160652
1830,2012-04-10,SPYG,BUY,4,13.612332929852293,0.010889866343881836,0.006802765082383644,0.11249856641843382,0.0,143.88925630835988,57,764.9410915374755,0,NA,595.303526476,28020.07364661989
1830,2012-04-10,VBR,BUY,1,51.76858350608855,0.01035371670121771,0.025871356075001017,0.10695983304184316,0.0,-5.118852027423259,6,304.0832977294922,0,NA,543.5245892532103,28018.975259018684
1830,2012-04-10,VCIT,BUY,1,53.167334963821276,0.010633466992764256,0.026570382290763916,0.10984981403521014,0.0,7.736439006773736,4,212.63861083984375,0,NA,490.34662082239623,28018.956943297828
1848,2012-05-04,SCHB,SELL,35,4.430623887052652,0.03101436720936857,0.002216420153603238,0.09859154929577464,32.44621145140132,333.55712144260906,320,1402.3554992675781,1840,LT,639.6616404811941,28110.759207085808
1848,2012-05-04,SPYG,BUY,4,13.660843665043512,0.01092867493203481,0.006827008328356143,0.11143826089497189,0.0,147.2982097579272,61,822.9934196472168,0,NA,585.007337146088,28110.071685366915
1848,2012-05-04,VBR,BUY,1,52.05703553685073,0.010411407107370145,0.02601551001341562,0.10616374892018642,0.0,-0.653415182682167,7,360.605770111084,0,NA,532.93989020213,28109.519348438826
1849,2012-05-07,DFAC,BUY,2,25.31516735280896,0.010126066941123585,0.012651258047380765,0.09500196107747756,0.0,-0.019025357088132466,6,151.87197875976562,0,NA,482.2994294295709,28121.85364199976
1851,2012-05-09,SCHB,SELL,32,4.3217498332872335,0.027659198933038295,0.0021619558945911166,0.1,26.70373335029038,287.1938714565513,288,1249.1124114990234,1843,LT,615.8553413634252,27775.599066186423
1851,2012-05-09,SPYG,BUY,4,13.308618781254493,0.010646895025003595,0.006650983898676799,0.1103764007931336,0.0,138.71278916019193,65,867.6424741744995,0,NA,562.6102193433821,27775.747327192505
1851,2012-05-09,VBR,BUY,1,51.02467898851517,0.010204935797703034,0.025499589699407466,0.10579460782042287,0.0,-1.6805317627500926,8,410.60333251953125,0,NA,511.5753354190693,27776.037859833134
1854,2012-05-14,VBR,BUY,1,50.933593127085736,0.010186718625417148,0.025454069528777268,0.09956225330011709,0.0,-6.546421642765509,9,456.67103576660156,0,NA,460.6315555733581,27507.870907799617
1878,2012-06-18,BIL,SELL,2,76.19634169387818,0.030478536677551273,0.03811722946166185,0.08695652173913043,5.27147389190826,65.91866871873812,21,1600.9236373901367,1878,LT,612.0635003258649,27753.236274640745
1878,2012-06-18,DGRO,BUY,3,19.27282075038971,0.011563692450233825,0.009631594577903968,0.12551997697856637,0.0,-3.085192427462644,30,575.0994300842285,0,NA,554.2334743822455,27752.91619170555
1878,2012-06-18,SCHB,BUY,12,4.2793903119028425,0.010270536748566822,0.0021386258430293736,0.11148320848083086,0.0,277.1130688172328,300,1290.384292602539,0,NA,502.87052010266285,27753.16860913007
1879,2012-06-19,VBR,BUY,1,50.2352504690507,0.01004705009381014,0.025105072698174524,0.09989698831181233,0.0,-5.661074272460738,10,507.79163360595703,0,NA,452.62522258351834,27862.891460796105
1886,2012-06-28,BIL,SELL,2,76.19634169387818,0.030478536677551273,0.03811722946166185,0.09523809523809523,5.27147389190826,59.64070026933449,19,1448.454719543457,1886,LT,604.0571673360251,27390.299312874355
1886,2012-06-28,DGRO,BUY,3,19.27282075038971,0.011563692450233825,0.009631594577903968,0.12774025698601113,0.0,-3.3937116702089085,33,632.6093730926514,0,NA,546.2271413924058,27389.97922993916
1886,2012-06-28,SCHB,BUY,12,4.232644950778543,0.010158347881868503,0.0021152648429678678,0.11221588385956646,0.0,264.6090033580856,312,1328.6719665527344,0,NA,495.4252436351814,27390.28010012627
